new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,performance
1.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,141.622
2.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,75.406
3.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,54.31
4.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,53.13
1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,194.686
2.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,104.788
3.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,75.71
4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,23.72
1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,86.602
2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,46.18
3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,31.47
4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,31.856
1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,117.018
2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,62.4
3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,43.634
4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,42.67
1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,156.43
2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,83.392
3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,58.444
4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,24.374
1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,87.092
2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,46.69
3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,32.306
4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,32.98
1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,117.61
2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,62.904
3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,43.752
4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,43.446
1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,156.936
2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,84.082
3.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,59.064
4.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,24.982
1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,87.748
2.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,47.042
3.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,32.66
4.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,33.082
1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,118.076
2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,62.962
3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,44.33
4.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,43.882
1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,157.444
2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,84.166
3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,59.28
4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,23.818
1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,86.634
2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,46.1
3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.608
4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.772
1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,116.664
2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,62.098
3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,43.474
4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,42.734
1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,155.746
2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,83.36
3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,58.612
4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,24.594
1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,87.196
2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,46.874
3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,32.322
4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,32.436
1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,117.56
2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,62.642
3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,43.992
4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,43.276
1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,156.372
2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,83.692
3.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,59.11
4.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,25.768
1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,87.562
2.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,47.224
3.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,32.8
4.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,33.154
1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,118.026
2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,63.122
3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,44.486
4.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,43.586
1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,156.818
2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,84.32
3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,59.772
4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,24.206
1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,86.822
2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,46.066
3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,31.824
4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,35.944
1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,131.388
2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,69.798
3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,50.184
4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,50.03
1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,181.678
2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,97.326
3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,70.874
4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,24.368
1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,87.322
2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,46.638
3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,32.204
4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,36.684
1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,132.022
2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,70.318
3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,50.812
4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,50.476
1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,182.12
2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,97.802
3.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,71.122
4.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,25.104
1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,87.81
2.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,47.062
3.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,32.776
4.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,37.032
1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,132.422
2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,70.97
3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,51.224
4.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,50.82
1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,182.676
2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,98.336
3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,71.754
4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,24.072
1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,86.5
2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,46.122
3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,32.076
4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,36.114
1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,131.114
2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.306
3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,50.22
4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,50.148
1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,181.038
2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,97.152
3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.848
4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,24.628
1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,87.072
2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,46.848
3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,32.476
4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,36.582
1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,131.584
2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.626
3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,50.756
4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,50.6
1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,181.822
2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,97.618
3.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,71.418
4.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,25.53
1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,87.706
2.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,47.18
3.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,32.896
4.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,37.044
1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,132.062
2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.888
3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,51.544
4.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,51.282
1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,182.092
2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,98.22
3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,71.602
4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,25.442
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,94.734
2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,49.898
3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,33.928
4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,31.966
1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,119.362
2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,62.638
3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,42.582
4.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,41.082
1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,153.628
2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,80.45
3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,54.88
4.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,25.342
1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,94.848
2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,50.636
3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,33.872
4.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,32.536
1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,119.45
2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,62.67
3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,43.036
4.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,41.132
1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,153.87
2.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,80.656
3.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,55.122
4.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,25.26
1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,94.792
2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,50.14
3.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,33.758
4.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,31.996
1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,119.452
2.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,62.748
3.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,42.882
4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,40.966
1.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,153.388
2.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,80.61
3.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,54.844
4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,24.99
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,94.09
2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,49.854
3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,33.808
4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,31.952
1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,118.988
2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,62.578
3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,42.816
4.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,41.204
1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,153.344
2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,80.32
3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,54.806
4.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,25.162
1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,94.04
2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,49.774
3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,33.714
4.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,31.904
1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,118.852
2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,62.632
3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,42.726
4.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,40.88
1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,153.066
2.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,80.408
3.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,54.784
4.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,24.996
1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,93.842
2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,49.644
3.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,33.736
4.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,31.58
1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,118.65
2.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,62.374
3.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,42.614
4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,40.842
1.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,153.162
2.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,80.428
3.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,54.758
4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,25.246
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,94.496
2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,49.936
3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,34.028
4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,36.458
1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,135.934
2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,72.228
3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.02
4.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,49.482
1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,183.342
2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,96.752
3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,67.852
4.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,25.344
1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,94.718
2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.178
3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,33.852
4.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,36.556
1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,135.978
2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,71.786
3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.0
4.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,49.582
1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,183.374
2.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,96.93
3.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,67.98
4.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,25.41
1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,94.922
2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.04
3.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,33.9
4.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,36.652
1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,135.996
2.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,71.732
3.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,49.994
4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,49.462
1.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,183.39
2.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,96.672
3.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,67.88
4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24.87
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,94.08
2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.708
3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.69
4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.428
1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,135.368
2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,71.474
3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.962
4.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.422
1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,182.962
2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,96.53
3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,67.876
4.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24.858
1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,94.054
2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.786
3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.812
4.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.432
1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,135.22
2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,71.646
3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.242
4.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.45
1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,182.798
2.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,96.672
3.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,67.772
4.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.038
1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,94.02
2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.606
3.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.626
4.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.58
1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,135.076
2.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,71.474
3.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.032
4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.242
1.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,182.774
2.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,96.546
3.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,67.748
4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,23.39
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,85.784
2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.644
3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,31.04
4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,29.52
1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,109.242
2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,57.792
3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,39.732
4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,38.26
1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,141.664
2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,74.99
3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,51.178
4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,24.306
1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,86.128
2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,46.054
3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,31.61
4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,30.22
1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,109.708
2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,58.406
3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,40.146
4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,38.966
